0.117645, 0.118722, -0.000721463, 0.743344, 0.310343,
0.131344, 0.118722, -0.0402087, 0.663886, 0.536652,
0.131344, 0.118722, -0.0402087, 0.707784, 0.302739,
0.117645, 0.118722, -0.0796959, 0.662597, 0.504415,
0.117645, 0.118722, -0.0796959, 0.672035, 0.294744,
0.0844394, 0.102544, -0.102851, 0.651636, 0.470882,
0.0436748, 0.102544, -0.0827269, 0.657075, 0.435682,
0.0267895, 0.102544, -0.0341427, 0.669706, 0.393958,
0.0267895, 0.102544, -0.0341427, 0.691382, 0.666566,
0.0436748, 0.102544, 0.0144415, 0.673991, 0.631101,
0.0844394, 0.102544, 0.0345658, 0.663855, 0.600331,
0.125204, 0.102544, 0.0144415, 0.658431, 0.570299,
0.142089, 0.102544, -0.0341427, 0.654526, 0.537542,
0.125204, 0.102544, -0.0827269, 0.651765, 0.503722,
0.0845649, 0.130992, -0.101562, 0.630373, 0.470378,
0.0845649, 0.130992, -0.101562, 0.630373, 0.470378,
0.0450051, 0.130992, -0.0820352, 0.632466, 0.431895,
0.0450051, 0.130992, -0.0820352, 0.632466, 0.431895,
0.0286189, 0.130992, -0.0348941, 0.639764, 0.385272,
0.0286189, 0.130992, -0.0348941, 0.669543, 0.677126,
0.0286189, 0.130992, -0.0348941, 0.639764, 0.385272,
0.0286189, 0.130992, -0.0348941, 0.669543, 0.677126,
0.0450051, 0.130992, 0.0122469, 0.654763, 0.638229,
0.0450051, 0.130992, 0.0122469, 0.654763, 0.638229,
0.0845649, 0.130992, 0.0317734, 0.645438, 0.605035,
0.0845649, 0.130992, 0.0317734, 0.645438, 0.605035,
0.124125, 0.130992, 0.0122469, 0.63969, 0.573509,
0.124125, 0.130992, 0.0122469, 0.63969, 0.573509,
0.140511, 0.130992, -0.0348941, 0.635274, 0.539782,
0.140511, 0.130992, -0.0348941, 0.635274, 0.539782,
0.124125, 0.130992, -0.0820352, 0.631918, 0.504965,
0.124125, 0.130992, -0.0820352, 0.631918, 0.504965,
0.0845649, 0.132528, -0.104004, 0.628006, 0.470416,
0.0435562, 0.132528, -0.0837618, 0.63005, 0.431756,
0.0265698, 0.132528, -0.0348941, 0.637277, 0.384241,
0.0265698, 0.132528, -0.0348941, 0.667611, 0.678469,
0.0435562, 0.132528, 0.0139735, 0.652695, 0.638835,
0.0845649, 0.132528, 0.0342152, 0.643336, 0.605515,
0.125574, 0.132528, 0.0139735, 0.637797, 0.57397,
0.14256, 0.132528, -0.0348941, 0.633466, 0.540002,
0.125574, 0.132528, -0.0837618, 0.629861, 0.504975,
0.110327, -5.5069e-05, -0.0679986, 0.302955, 0.328245,
0.110327, -5.5069e-05, -0.0679986, 0.689493, 0.212756,
0.0472945, -5.51056e-05, -0.0376644, 0.372569, 0.318414,
0.0472945, -5.51056e-05, -0.0376644, 0.600043, 0.18614,
0.0472945, -5.51056e-05, -0.0376644, 0.882028, 0.276056,
0.0845708, -5.50747e-05, -0.08013, 0.316022, 0.304286,
0.0845708, -5.50747e-05, -0.08013, 0.661055, 0.205788,
0.0591316, -5.50832e-05, -0.0678823, 0.342647, 0.299468,
0.0591316, -5.50832e-05, -0.0678823, 0.632947, 0.197595,
0.0845649, 0.168328, -0.0716931, 0.559842, 0.478752,
0.0845649, 0.168328, -0.0716931, 0.901843, 0.158728,
0.0626659, 0.168328, -0.060915, 0.556657, 0.440891,
0.0626659, 0.168328, -0.060915, 0.891933, 0.171026,
0.053595, 0.168328, -0.0348941, 0.549239, 0.40247,
0.053595, 0.168328, -0.0348941, 0.593463, 0.681774,
0.053595, 0.168328, -0.0348941, 0.877628, 0.18106,
0.053595, 0.168328, -0.0348941, 0.87833, 0.0650552,
0.0626659, 0.168328, -0.00887335, 0.589989, 0.650094,
0.0626659, 0.168328, -0.00887335, 0.890258, 0.0776871,
0.0845649, 0.168328, 0.00190483, 0.582724, 0.617837,
0.0845649, 0.168328, 0.00190483, 0.898255, 0.091899,
0.106464, 0.168328, -0.00887335, 0.903147, 0.107713,
0.106464, 0.168328, -0.00887335, 0.579256, 0.58406,
0.115535, 0.168328, -0.0348941, 0.905489, 0.125344,
0.115535, 0.168328, -0.0348941, 0.576067, 0.549702,
0.106464, 0.168328, -0.060915, 0.905399, 0.143103,
0.106464, 0.168328, -0.060915, 0.567692, 0.51501,
0.0835028, 0.219121, -0.0817777, 0.928073, 0.170327,
0.0552191, 0.215513, -0.0695833, 0.91076, 0.190285,
0.0439518, 0.213868, -0.0366823, 0.886776, 0.201368,
0.0439518, 0.213868, -0.0366823, 0.889462, 0.0461046,
0.05489, 0.215676, -0.00532216, 0.91003, 0.0605889,
0.082866, 0.218691, 0.0045595, 0.923814, 0.0808548,
0.107483, 0.221674, -0.00791986, 0.931594, 0.102092,
0.116118, 0.222705, -0.035077, 0.934621, 0.123559,
0.107913, 0.221762, -0.0644381, 0.934319, 0.146175,
0.0845653, 0.0677046, 0.016193, 0.785267, 0.292648,
0.113288, 0.0671993, 0.00317923, 0.752756, 0.282015,
0.0453104, 0.0657965, -0.0330223, 0.580968, 0.23602,
0.0453104, 0.0657965, -0.0330223, 0.849617, 0.324849,
0.0558647, 0.0672156, 0.00321663, 0.816352, 0.306542,
0.0845653, 0.0653996, -0.0821913, 0.647153, 0.257337,
0.113351, 0.0653796, -0.0692908, 0.679054, 0.265144,
0.0459494, 0.03749, -0.0290772, 0.588366, 0.21308,
0.0459494, 0.03749, -0.0290772, 0.861613, 0.304114,
0.112708, 0.0377462, -0.0683667, 0.684453, 0.241782,
0.109706, 0.0184288, 0.0243284, 0.854001, 0.486649,
0.0594225, 0.018427, 0.0243279, 0.854001, 0.538154,
0.128005, 0.449198, -0.10576, 0.450701, 0.33696,
0.128005, 0.449198, -0.10576, 0.739878, 0.041279,
0.0551992, 0.454208, -0.156455, 0.525965, 0.306602,
0.0551992, 0.454208, -0.156455, 0.813002, 0.0222981,
0.0985958, 0.435496, 0.0512609, 0.219767, 0.0958538,
0.0985958, 0.435496, 0.0512609, 0.619041, 0.0405269,
0.122138, 0.436852, 0.018856, 0.214593, 0.131611,
0.122138, 0.436852, 0.018856, 0.654192, 0.0451941,
0.124599, 0.442913, -0.042904, 0.206839, 0.183958,
0.124599, 0.442913, -0.042904, 0.408272, 0.367362,
0.124599, 0.442913, -0.042904, 0.697107, 0.0434211,
0.322312, 0.49619, -0.00246999, 0.914992, 0.527415,
0.316967, 0.502349, -0.00847154, 0.907134, 0.527261,
0.334021, 0.500898, -0.119793, 0.889342, 0.614105,
0.327201, 0.50606, -0.117001, 0.881167, 0.608142,
0.33661, 0.571737, -0.0154128, 0.900981, 0.476595,
0.344123, 0.5733, -0.0100268, 0.908279, 0.475385,
0.344487, 0.573609, -0.103139, 0.872316, 0.418243,
0.352871, 0.575403, -0.106466, 0.878665, 0.412168,
0.337736, 0.540774, -0.128824, 0.849203, 0.390902,
0.337736, 0.540774, -0.128824, 0.858331, 0.635932,
0.345479, 0.539084, -0.133597, 0.854447, 0.380238,
0.345479, 0.539084, -0.133597, 0.866621, 0.646786,
0.331862, 0.535374, 0.011903, 0.914923, 0.50117,
0.325569, 0.537614, 0.00506274, 0.907379, 0.501542,
0.318031, 0.490234, -0.0611962, 0.896787, 0.564845,
0.323595, 0.48292, -0.059758, 0.905051, 0.567006,
0.351981, 0.58756, -0.0569679, 0.895861, 0.44523,
0.343685, 0.584553, -0.0581282, 0.888871, 0.448274,
0.0845649, 0.17071, -0.0994212, 0.597438, 0.474476,
0.0462707, 0.17071, -0.0805216, 0.592608, 0.43471,
0.0304087, 0.17071, -0.0348941, 0.583248, 0.382218,
0.0304087, 0.17071, -0.0348941, 0.624289, 0.689526,
0.0462707, 0.17071, 0.0107333, 0.62088, 0.646754,
0.0845649, 0.17071, 0.0296328, 0.616205, 0.612553,
0.122859, 0.17071, 0.0107333, 0.610196, 0.580543,
0.138721, 0.17071, -0.0348941, 0.604293, 0.545349,
0.122859, 0.17071, -0.0805216, 0.600234, 0.509195,
0.0593686, -5.46802e-05, 0.0259439, 0.395405, 0.372436,
0.0593686, -5.46802e-05, 0.0259439, 0.867729, 0.542607,
0.109709, -5.50463e-05, 0.0259644, 0.356534, 0.400664,
0.109709, -5.50463e-05, 0.0259644, 0.867729, 0.482196,
0.0571436, 0.0351088, 0.0117519, 0.825147, 0.280029,
0.0571436, 0.0351088, 0.0117519, 0.839721, 0.539479,
0.0845649, 0.0401381, 0.0224971, 0.840964, 0.512401,
0.0845649, 0.0401381, 0.0224971, 0.793619, 0.270391,
0.0461421, 0.0194743, -0.00605155, 0.84469, 0.559808,
0.0461421, 0.0194743, -0.00605155, 0.850315, 0.278391,
0.111986, 0.0351088, 0.0117519, 0.763822, 0.256271,
0.111986, 0.0351088, 0.0117519, 0.839721, 0.485324,
0.122988, 0.0194743, -0.00605155, 0.84469, 0.464995,
0.122988, 0.0194743, -0.00605155, 0.746401, 0.238148,
0.0849338, -5.54091e-05, -0.00903103, 0.355923, 0.359671,
0.0598881, -5.60408e-05, -0.0165046, 0.370941, 0.339623,
0.0445223, -5.50967e-05, -0.0147356, 0.384406, 0.338186,
0.0445223, -5.50967e-05, -0.0147356, 0.855723, 0.571621,
0.0445223, -5.50967e-05, -0.0147356, 0.866942, 0.267823,
0.124608, -5.50681e-05, -0.0147356, 0.327013, 0.37986,
0.124608, -5.50681e-05, -0.0147356, 0.740294, 0.223502,
0.124608, -5.50681e-05, -0.0147356, 0.855723, 0.453182,
0.109316, -5.49619e-05, -0.0165182, 0.332768, 0.367415,
0.0558031, 0.0653958, -0.0692531, 0.615843, 0.247745,
0.123893, 0.0657456, -0.0331401, 0.715586, 0.273134,
0.0563718, 0.0491833, 0.00691294, 0.822389, 0.291685,
0.0845662, 0.0514471, 0.0195771, 0.790516, 0.279036,
0.112831, 0.0491417, 0.00679576, 0.758283, 0.266812,
0.122852, -5.50636e-05, -0.0380238, 0.310506, 0.362926,
0.122852, -5.50636e-05, -0.0380238, 0.720108, 0.218625,
0.133065, 0.376124, -0.0985289, 0.733098, 0.108158,
0.102908, 0.376176, 0.0602712, 0.61206, 0.105577,
0.0527427, 0.376176, 0.0820804, 0.569933, 0.109539,
0.135519, 0.376175, -0.0387001, 0.691061, 0.106519,
0.0543082, 0.375988, -0.169139, 0.820391, 0.115629,
0.129074, 0.376176, 0.0197976, 0.649006, 0.105012,
0.109717, 0.375973, -0.145278, 0.773473, 0.110335,
0.0529634, 0.308532, 0.0638706, 0.981312, 0.0387405,
0.0529634, 0.308532, 0.0638706, 0.938693, 0.255169,
0.0529634, 0.308532, 0.0638706, 0.586016, 0.171627,
0.431055, 0.549743, -0.0522212, 0.571779, 0.829937,
0.431055, 0.549743, -0.0522212, 0.968978, 0.419137,
0.562139, 0.487112, 0.00785737, 0.582654, 0.691415,
0.562139, 0.487112, 0.00785737, 0.868559, 0.671326,
0.553461, 0.499543, -0.104698, 0.496178, 0.730024,
0.563627, 0.509062, -0.0811271, 0.511506, 0.720664,
0.587154, 0.489569, -0.0812322, 0.497286, 0.699034,
0.596777, 0.496079, -0.022758, 0.537493, 0.674389,
